osm_id;osm_name
154825069;Panamá
72500025;3
24267080;Los Eucaliptos
28707078;Av. Circunvalacion
111945726;Arica
111898254;Mateo Pumacahua
111969672;Santa Rosa
160698067;El Ferrol
111918222;Los Claveles
34401721;Cusco
116691718;Santa Rosa
173706320;Los Granitos
72389971;Castrovirreyna
163719467;CALLE 4
111941135;Saens Peña
121371457;Thomas Cochrane
118276272;11 de Setiembre
111940514;Naplo
111905977;Pasaje 19
24332264;El Carmen
70188877;Calle 7
122375992;Marco Jara Schenone
47700218;Pedro Benvenuto Murrieta
111799806;Francisco Olazabal
162142072;LIBERTAD
122493943;Las Lilas
111954042;Los Geranios
111939016;13 de Octubre
128926498;Huron
111908236;Pasaje 2
111949462;Maria Alvarado
38221629;Federico Noguera
89558395;Conde de La Vega
68196494;Iquitos
68218779;Las Adelfas
118224356;Av. Zarumilla
24332023;Acuna
111960709;Tupac Amaru
37019794;Las Moras
111961458;Calle 25
111917159;Las Amzonas
111937317;Iquique
68169771;Ayar Manco
47731220;Miroquesada
68169916;Los Mochicas
33751836;Piacencia
111940376;San Alfonso
111934752;Atahualpa
111883638;Zaña
111882930;Cesar Vallejo
111960785;Rio de la Agurada
68706368;Los Cisnes
35919400;Tambo Real
111904959;Los Cascanueces
68857390;Manuel Suarez Pinzas
35172844;Philipp Von Leonard
89905884;Las Amapolas
122494026;San Miguel
115576148;Calle 31
111947275;PROLONGACION SIMON BOLIVAR
111884403;El Faro
111928248;Independencia
116953585;Ayabaca
111968017;Las Vegas
71082256;Juan Luis Hague
111926858;Libertadores
111923911;Arturo Garcia Salazar
111892918;Calle 8
111885160;Calle 3
152762232;Jr. Manco Segundo
68863200;Los Cipreses
111935925;San Martin
25113432;Rio Chicama
49449946;Guardia Chalaca
111928311;Prol. Huamanga
37614650;San Egnacio de Loyola
111938582;General Cordova
35601191;Geminis
111924026;Los Jazmines
111884908;Francisco Bolognesi
111901990;Coronel Lorenzo Iglesias
111906179;Santa Petronila
47700010;La Macarena
115576126;Calle 47
37019647;El Pedregal
111934312;Chowar
124009426;Santa Sofia
111928833;REDUCTO
111914007;Las Retamas
110154261;Cl. Los Planetas
122541918;Martinete
111944428;Manuel Echenandia
122494056;Los Lirios
127704319;Calle M
111886078;Calle 2
67865019;General Orbegoso
111906858;PARQUE NACIONES UNIDAS
111879450;Garcia
111906079;Los Tallanes
24315768;Leonidas Avendanio
111965070;21 de Enero
111956085;Pedro Villalobos
46227650;Faustino Sanchez Carrion
24332025;Cmdt. J. Roman
194933483;Cabrejos
186793690;Calle 7
111908051;Los Heroes
111907337;Santo Toribio
166093412;Yuracyacu
35893289;Calle 31
111919777;Francisco Pizarro
122507485;Juan Hoyle Palacios
111901266;Las Dalias
122515796;Maria Parado de Bellido
68187424;Los Amautas
111939464;Sergio Caller
70824370;El Pozo
225531510;Nuevo Israel
144008777;Jose Carlos Mariategui
111927687;Los Lirios
111926091;Calle 1
28866415;Monseñor Jorge Dintilhac
111934247;Pasaje 14
119622372;Calle 57
119562316;General Santa Cruz
111598213;Calle 12
111907954;Los Empresarios
34111969;Catalino Miranda
36980496;La Arboleda
118117607;Ayacucho
166092785;Kalasasaya
111699421;Manuel Ubalde
70650382;Av. Manco Capac
24266542;Joaquin Capelo
111911575;Puerto Viejo
111923466;Leoncio Prado
111954988;Calle 7
111945199;Alameda Costa Norte
111933141;Julio Felipe
35339017;Navarra
39661730;Añaquito
115572658;Agustín de Zárate
77526831;Chota
39550884;Mantaro
122507399;25 de Abril
111888922;Calle 4
111929124;D. Pomiano
27455207;Henado de Magallanes
68314465;Jardines Oeste
111957615;Cotosh
163629403;Los Heraldos Negros
111925514;Machi Picchu
111905210;CIRO ALEGRIA
111883408;Calle 90
159608950;Circuito de Playas
34401814;2 de Mayo
144244979;Paulo VI
111952664;Los Libertadores
36980517;EL POZO
187076628;Lamas
70606845;Las Claveles
111941770;Las Orquideas
124146809;Calle 15
39661665;Puerto Lagunas
111959349;Leoncio Prado
111893221;Los Huerfanos
24267060;Juan Norberto Elespuru
111880062;Tomas Valle
111911801;Eduardo Gallo
111913991;Calle 6
111898723;Los Olivos
111956108;Calle 64
25113273;Blondet
35116489;Prolongacion Parinacochas
111916919;La Cascada
111895674;Tarapoto
40268712;Vittore Carpaccio
124009453;Virgen de Guadalupe
111963405;Los Laureles
111922969;Calle 1
111940120;Samaria
126587263;Jr. Puno
68317963;Inca Garcilaso de la Vega
35451291;20 DE OCTUBRE
115610901;Avenida C
111893781;Canta Callao
111919362;Alameda Jose Maria Corbacho
27925409;Buenos Aires
111968043;Bernardino Romero
125731698;Los Molles
35893319;Oropendolas
111821199;Brasil
111883239;Las Responsabilidad
183705017;Calle 24
114396066;Av. Chinchaysuyo
115715296;Peru
127435721;Tomas Valle
119752674;Coronel Agustin Gamarra
111894511;Jose Maria Arguedas
111967180;VALENTIN ESPEJO
186793708;Rio Apurimac
111887909;Cedro
111921700;San Felipe de las Casas
26407080;Prolongacion Huaylas
170081556;No me Olvides
183453730;Obelisco
111907282;Bartolome Herrera
146843515;Arica
123992463;Calle 54
24315836;Avenida Alfredo Benavides
75037350;Jr. Paita
124146801;La Justicia
111893516;La Ribera
111948755;Calle 8
111897778;Parque de los Cocoteros
111888099;Ayacucho
33782408;Cisneros
127157895;C
89905855;Temis
111967859;Tupac Amaru
172480821;Victor Malasquez
70803839;Miguel Goyoneche y Gamio
129822353;General Borgoño
111949616;Francisco Bolognesi
111966388;El Progreso
71187257;Cusco
68324908;Las Mmbreras
111970510;Rosa Rios
111940747;Las Torcazas
68195168;El Curaca
24252529;San Diego
130762031;Pedro Chamochumbe
111943551;Santa Rosa
108165136;Yauyos
153679142;El Sol
116691708;Pisco
42312595;Avenida 28 de Julio
24295091;Almirante Manuel Villavicencio
34111984;28 de julio
119524840;Los Ebanistas
128025344;Tradiciones
33752747;Santa Camela
127168238;5
111934466;Amazonas
61731254;Ruta 1C
4827847;Puente Del Ejercito
34577365;19 de Enero
126127952;General Vidal
119622424;Domingo Nieto
173527290;Del Bierzo
127873658;Ayabaca
124276091;Calle 43
111938729;Pasaje 6
35106615;Esteban Campodinico
111928579;Las Giraldas
109831783;San Carlos
111936236;10 de Julio
155103199;José Carlos Mariátegui
111963431;Luis Pardo
111884234;Wallallo
122375984;Los Algarrobos
122236312;Arequipa
118276256;Prol. Las Americas
111888808;Calle 20
51770945;Seoane Villegas
25139321;Eulogio Fernandini
111894475;Managua
126610718;Las Avestruces
111921869;Calle 16
170081555;No me Olvides
115626761;Esther Salgado
37762243;Lucha Reyes
70809342;Gamma
111965694;15 De Agosto
172356280;Avenida B
143960095;Rio Perene
111941520;Huaura
111956908;Pasaje 29
24307050;Huiracocha
111961717;Jupiter
111908917;Juan Peña
119622397;Ampliacion Oeste
111900828;JOSE GABRIEL CHARIARSE
75037365;Jr. Salitral
111968534;Andalucia
73952071;Madrid
68188596;Los Yupanquis
111945399;Los Eucaliptos
120114607;PASAJE 4
111899111;Raul Villaran Pasquel
54807995;Gualberto Guevara
122507452;Ayacucho
143704878;San Francisco
116691754;San Martin
111916357;Jose Quiñones
111948405;Calle B
111598361;Ricardo Palma
202466064;Paseo de la Republica
68324961;Las Grosellas
119524858;Los Claveles
37272310;SANTA ROSA
111902593;Antonio Buckingham
35600646;Talavera
71094135;Valparaiso
111890001;Manuel Wagner
111799846;Mariano Necochea
28185152;Colina
111945649;Jose Antonio Morales
35339023;Aviadores
122242311;Los Diamantes
111929634;Acobanba
111917105;Augusto Rodin
111889948;Pacaes
34188004;Avenida de la Floresta
24252833;Manual A. Segura
166393724;Hermanos Ayar
111891405;Las Manzanas
68212666;Los Mirables
124161894;Calle 20
115410016;Lino Alarco
111915954;20 de Febrero
111882074;La Petunias
111893078;Piura
35101892;Los Jaspes
121372160;Calle 39
121371434;Daniel Alcides Carrion
11988580;Tacna
41732306;Union
49510269;Pizarro
68322572;Los Mastuerzos
118408802;Av. Ollantaytambo
111961093;Monzon
126855950;Separadora Industrial
111899753;Tarazona
111940319;Tacna
39551363;Talara
35487082;Italia
124276197;Los Pinos
115626781;Francisco Cadenillas
114396095;18 de Enero
154971462;Pachacutec
111933552;Calle 10
68324948;Las Celedonias
144953677;Jr. Cuzco
111931724;Calle 76
71075346;Max Uhle
67713463;Los Opalos
111800079;Huayna Capac
111907851;Ricardo Treneman
68523535;Los Diamantes
35600641;Mac Mahon
153672626;Revolución
111970117;Rio Huallaga
111598126;Pasaje 4
111964471;Ramon Carcamo
111954509;LA RINCONADA
110061788;Av. Los Incas
75243088;Jr. de la Unión
24281830;Rio de la Plata
80476249;Máximo Belondo
117598415;Los Amancaes
67625262;Los Aerolitos
111890415;Pio XII
111965333;24 de Abril
111906277;MARISCAL RAMON CASTILLA
111952336;Jose Olaya
111906072;Paseo San Juan
4827894;Avenida Tupac Amaru
37434917;San Agustin
118276220;Los Alhelies
111954083;Hector Mercado Silva
68314483;Las Droseras
28815131;Avenida Simon Bolivar
111908502;Calle 21
47731158;Quechuas
113536967;Curazao
111899759;Los Ciclos
69731343;Luis Alberto Sanchez
39612564;Javier Heraud
127157846;Martinica
111930609;LA PERLA
111917575;Calle 32
49737267;Jr. Bolognesi
111945034;Las Magnolias
111936129;El Rio
111931612;PANAMA
111956656;Juan Pablo Vizcardo y Guzman
75037978;Jr. Portuges
115514089;Las Avellanas
111953034;Calle 10
111923870;Lambayeque
161894014;Calle 14
111966317;FRANCISCO DE ZELA
111968940;Wiracocha
111884227;Los Frayles
24306337;Trujillo
111881308;Calle 4
111954191;Arenales
111888543;Jose Paredes Roncal
111960653;Pasaje 21
115610798;San Martin
165310073;Av. Los Eucalíptos
71208761;Los Jazmines
111892324;Agua Marina
111889819;Las Casuarinas
111917784;Central
28185387;Pedro De Osma
111957473;Las Margaritas
111965918;Iquitos
241011354;Piura
71208209;Isolina Soto
70634043;Los Lulos
70625601;Av. Las Almendras
111965780;Prol. Integracion
111914877;Charles Sutton
37121932;Trujillo
111928926;Rio de Janeiro
111799946;Martin Aranguri
68212685;Los Beleños
24306756;Caribe
111907479;Diego Ferrer
111930726;ATAHUALPA
125729975;Rio Marañon
111895551;Calle 22
189471438;Las Palmeras
115542691;Rio Mantaro
111913875;Pasaje 49
118408785;Tinta
172370411;Venus
116974708;Avenida Los Ciruelos
111924292;29 de Agosto
72395563;Avenida Buenos Aires
111956795;Chavin
75040437;Jr. Piura
35116267;General Ayala
39612574;Peralta
187195946;Los Fisicos
143762685;César Canevaro
117598398;Pasaje 39
111951469;San Antonio
119442095;Los Astronomos
40268895;Zurbaran
124018466;Virgen de las Mercedes
117598281;Calle 8
111927094;Domingo Trujillo
154976144;Calle 11
111900346;Ebenezer
111882712;PACHACUTEC
39661829;Andres Castelo
111925672;Salvador Carmona
120863179;Jr. La Mar
111881236;MALECON MANCO CAPAC
127704276;Santa rosa
111913800;Calle C
77861315;Condestable José Celendón
48029237;Parra del Riego
117598305;Calle 12
206652446;Santa Cruz
111800050;Prolongacion Hipolito Unanue
111948511;Leoncio Prado
111915043;Tolomeo
118291966;Av. Coricancha
110062011;Calle 46
50978469;Coricancha
111940017;Los Frayles
129197970;Los Castaños
111879527;Las Amantistas
118543088;Villa Alta
111898771;Loayza
143762679;Guillermo Billinghurst
36980493;EL Monte
124146862;Calle 16
37018365;Luis Bravo Arevalos
119752752;Chico
111935798;CIRO ALEGRIA
34188561;Avenida Principal
122493933;Manuel Polo Jimenez
68336307;Las Maquinarias
49369823;Amazonas
111950001;Ancash
116992016;Ayaviri
170159579;Av. Universitaria
122215589;Daniel Alcides Carrion
71185488;Ica
146847563;Iquique
111895877;Palomar
37018338;Las Campanitas
111957256;Betel
111914415;Luis Huidobro
68560871;Tungasuca
28866537;Los Algarrobos
71210290;Trilce
37019349;Los Tulipanes
111938269;Rigel
111912781;Pasaje A
68195173;La Kilca
111891420;Tarapaca
111901299;Manco Capac
19070397;Miguel Grau
117598286;Calle 8
119752776;Ignacio Flores
111904360;Loreto
127471414;Buena Ventura Rey
111904355;Huascar
124146864;Maria Bustamente de la Nieves
39612389;Dulio Poggi
34188631;Avenida Guardia Civil
111951472;28 de Julio
111945928;PEDRO CANGA
37927266;Hillman
70608155;Las Amapolas
154977365;Juan Velazco Alvarado
111943621;Abtao
111931213;Calle 7
111969037;Francisco Almenara
111952746;Doña Amalia
172700282;Los Girasoles
154976738;Central
115511050;Los Tilos
111941317;Peru
111920232;Antares Norte
111892859;Mayta Capac
163820587;Pisco
111907816;San Andres
111903846;Las Rosas
111967316;Calle 8
119877761;Calle 1
61732245;Los Laureles
33820580;Pucara Huaca Prieta
111891333;Los Alisos
111926691;Los Collas
118276225;Calle 3
71213447;El Condor
111886391;Micaela Bastidas
111946657;Las Madreselvas
122507487;Chincha
111945492;Osores
24306643;Gonzales Prada
111799756;Bernardo Monteagudo
111895935;Chillon
111921016;Saenz Peña
243435807;Alfredo Franco
111799784;Los Fundadores
180067380;Guardia Chalaca
171922398;LAS PALMERAS
68552061;Las Hiedras
49382495;Ica
24305345;Jr. Brigadier Mateo Pumacahua
24267127;El Rosario
46480627;Barrenechea
115576297;Calle 31
111897549;Calle 4
35339021;Monte Sierpe
111894437;Los Manatiales
111891931;Javier Heraud
111921886;Santa Lucía
124009415;Av. Virgen del Carmen
122236239;Hipolito Unanue
110061938;Av. Universitaria
24281818;Luis Felipe Villaran
111932117;Calle 1
119441978;Vicente Morales Duarez
71284933;Eta
127471432;Francisco Retes
111898679;Tordecillas
71284706;Pasaje 9
111938790;Los Palmeras
111912891;CALLE 22
77861310;Aparicio Robles
111956855;La Torre
111904031;COMANDANTE GUSTAVO JIMENEZ
24315995;Arias Araguez
71187048;Puno
111967124;Paseo de Los Franciscanos
111883404;Los Rosales
111912704;Calle 4
111963021;Tequila
119524889;Los Cirujanos
116948916;Mochica
161719256;Calle Las Amapolas
111957166;Los Detectives
119442073;Florencia
111947214;Los Cerezos
111891525;Virgen del Carmen
119622523;Antonio Miro Quesada
111884139;Los Lirios
47731246;Calle 63
111952708;Rio Marañon
111889280;Dionisia Pastor
68863219;Primavera
111944042;Ayacucho
67625255;Meteoro
116918217;Los Amancaes
111937616;Calle 3
111889817;Puente Piedra
68212683;Las Anemonas
122242296;Husares De Junin
67693362;Las Mimbreras
111893890;Barrenechea
124482248;Las Gerdenias
119881206;Sinchi Roca
68554772;Río Capillome
111598026;Av. Micaela Bastidas
111898854;Calle E
111939632;Calle 7
111888791;De la Quilla
119622381;Antonio Miro Quesada
111965448;Las Palmeras
37434971;Tupac Amaru
111968678;Prol. Belen
71212024;Juan Bautista Lavalle
111898115;Pasaje 34
119524871;Calle V
111943635;Malecon Rimac
120216110;Malachowsky
36033410;Calle 4
122223089;Prolongacion San Miguel
71075329;Antenor Orrego
111920711;Alameda del Alba
111927406;Los Agronomos
111598352;Calle 29
39551070;Jose  Carlos Mariategui
111928569;Harlem
71283624;Cesar Vallejo
71208255;Victor Navarro
68218781;Los Aromos
111928773;NAZARETH
111910483;Sinchi Roca
111960010;Los Cedros
111910774;Victor Raul Haya de la Torre
111933532;Milagros
111910461;Los Telares
111912978;16 de Marzo
111951645;La Cabaña
111916686;NAZARETH
32482186;Montevideo
70824361;El Huerto
68854660;Juan XXIII
111958533;Luis Pardo
111930501;Tomas Guzman
25113342;Pedro Helmes
111895757;Ancash
14342470;Alfredo Leon
109831698;Mastuerzos
111912782;Juan Pablo Risso
36980620;Rio Marañon
162142063;LIBERTAD
68530968;Calle 13
111884098;Maria Parado de Bellido
122493983;Av. José de la Rivaguero
111887108;San Marcos
104631254;Junín
111927158;Baltazar Grados
111915338;Nueva Alianza
35139896;Manuel Toribio Ureta
206592754;Avenida Mariano Cornejo
39359907;Aviacion
68523731;Jade
47700380;Jorge Castro
111960260;Ibiza
35102267;Julio Faldini
187076634;Sicuani
44642054;Bruno Terreros
115750554;Aluminio
111967374;Calle 12
36980725;Caleza de la Perricholi
90289734;Av. De la Arqueología
111886764;San Antonio
111958812;Progreso
39661656;Juan Balcarza
70610451;Napo
123992479;Calle 37
111919033;Lima
111934063;Naciones Unidas
34113297;Avenida Guardia Civil
116911854;Carlos Gil
115715286;Huascaran
117598365;Eduardo Dibos
111941619;Los Picaflores
113544578;Malvinas
111946577;Las Gardemias
47028548;Manuel Tovar
71284181;Pasaje 54
111896324;Calle B
111800054;Los Libertadores
119573433;Guerra
122493991;21 de Febrero
111896739;Paraiso
111880938;Pasaje 2
111917810;Daniel Portocarrero
225531512;Los Estuarios
24305094;Jr. Emilio Althaus
110061835;Calle 57
194908067;Martel
111913980;PIRAMIDE DEL SOL
111891593;Intihuatana
111936926;Dinamarca
111928808;Perseo
111906797;LUIS VILLARAN
111896929;Sebastián Lorente
23804816;Independencia
111961138;Calle 7
121372122;Eduardo Barnard M.
24305342;Jr. Mama Ocllo
121023251;Calle Santa Nicerata
111960639;Benjamin Franklin
37434935;Ayacucho
24305339;Pachacutec
151303080;Frias
39551272;Chimbote
52967816;Mercedañas
154975778;Avenida A
108165172;San Martin
111949186;Piura
68540175;Rio Jequetepeque
35486860;Jose Coronado
181373894;Alfredo Mendiola
111922900;Los Follajes
111933122;CONDOROMA
111894659;Husares de Junin
35451411;Chota
111965388;Orion
111943399;Antonia Moreno de Caceres
111884095;Huandoy
111942079;Ladera de Cerro
111970146;Pasaje 3
109831757;San Francisco
47596911;Lopez de Solis
111947587;Virgen del Carmen
50219407;Manuel Guirior
35893555;Los Cafetos
90289731;Ore
116991974;Talara
53399272;Pasaje 2
111913180;Los Amancaes
111950168;RIO NEGRO
111946379;SALVADOR ALLENDE
111907000;Circunvalación
111887044;Huarochiri
117598364;Dunker Lavalle
111882504;Rigel
111965071;LOS ROBLES
71283633;Leoncio Prado
37615340;Abelardo Murillo
127157825;San Marcelino
111890936;Coricancha
70651608;Cl. Pachacutec
119752763;Luna Enrique
121023250;Avenida Sucre
111922728;Juan Pablo II
53832050;Blas Cerdena
202423269;Jr. Badajoz
122493935;Cabana
111949773;PEDREGAL
111917771;Carlos Issol
111970209;Loreto
111927816;Tacala
111920857;Enrique Montes
44111661;Elmer Faucett
111956542;Mercedes Cabello
111932741;G
117598329;Pedro Bocanegra
111902809;Acari
111957251;Los Ficus
111886286;Maria Parado de Bellido
77734933;Los Manzanos
118276211;Prolongacion Tupac Amaru
173682404;Los Precursores
49220415;Enrique Meiggs
111933572;27 de Noviembre
111921012;CAJAMARCA
68186396;San Enrrique
126127980;Alto de la Luna
121371505;Los Libertadores
111947582;Cuzco
117188005;Corpancho
111932415;Hormigas
119823770;Avenida San Borja Norte
111916042;Los Sauces
37614651;Meliton Porras
117598354;Armando Filomeno
111924706;Los Próceres
111902514;Los Eucaliptos
122493938;Los Quipus
72729844;Las Vegas
111929663;MATEO PUMACAHUA
118423736;3 de Noviembre
111799987;J.Manuel Corbacho
111897804;La Union
65496910;La Huaca
111882707;Calle 117
111905439;Escobar
111884151;Los Nogales
75036018;Jr. Centro Escobar
111882180;Chinchaysuyo
123992509;La Horradez
111944034;Arequipa
111911290;E
202422270;Jr. Alicante
111903119;Los Fresnos
111886925;Estados Unidos
111947462;Retorno
111880298;Camino Real
39612686;Republica de Venezuela
71187252;Ayacucho
111935793;ANDAHUAYLAS
111913933;Antonio Ugarte
73952072;Bilbao
111951075;Incahuasi
24305349;Pasaje Chasqui
71197450;Salaverry
111970553;Junin
111908425;SAN MARCOS
111900948;Los Economos
121371381;German Stiglich
91568644;Retes
111932483;Calle 4
39682654;Calle 2
71074929;Valle Sagrado
111958959;El Bosque
111918564;Nicolas Ayllon
111934883;14 de Febrero
24266776;Santa Teresita
111886365;Mama Ocllo
42211168;Uruguay
158449740;1S - Panamericana Sur
70807064;Alameda Central
111917661;28 de Julio
33783535;Bardelli
154972395;El Triunfo
111924253;Monaco
24252252;Esquilache
162154735;Hipolito Unanue
111968412;Los Pututos
